Alumni_ID,Age,Gender,Graduation_Year,Degree_Level,Major,Alumni_Status,Email_Available,Phone_Available,Wealth_Rating,Income_Bracket,Event_Attendance,Email_Open_Rate,Location,Consecutive_Giving_Years,Donation_Last_Year_2024,Total_Lifetime_Giving,Is_Donor_2025
ALM000806,40,Male,2012,Bachelor,Business,Active,Yes,Yes,A,$50K-$100K,1,14.15,"Charlotte, USA",7,3068.74,27761.16,Yes
ALM000807,48,Male,1999,Master,Computer Science,Active,Yes,Yes,B+,$50K-$100K,1,42.25,"Hamilton, Canada",13,1759.23,31519.27,Yes
ALM000808,37,Male,1990,Bachelor,Medicine,Active,Yes,No,C+,$100K-$150K,4,27.13,"Philadelphia, USA",0,0.0,0.0,No
ALM000809,63,Male,1998,Bachelor,Liberal Arts,Active,Yes,Yes,C,$250K-$500K,1,40.92,"Mexico City, Mexico",0,0.0,0.0,No
ALM000810,31,Female,1997,Bachelor,Engineering,Active,No,No,C,$150K-$250K,4,25.17,"New York, USA",8,176.42,1525.03,Yes
ALM000811,42,Male,2014,Master,Computer Science,Active,Yes,No,C+,$50K-$100K,3,53.18,"San Diego, USA",0,0.0,0.0,No
ALM000812,38,Female,1999,Professional,Computer Science,Inactive,Yes,Yes,Unknown,<$50K,3,14.41,"Chicago, USA",0,0.0,0.0,No
ALM000813,66,Female,1975,Master,Business,Active,Yes,Yes,C,$100K-$150K,4,14.65,"Melbourne, Australia",0,0.0,0.0,Yes
ALM000814,47,Male,2022,Master,Business,Inactive,Yes,No,D,$100K-$150K,1,21.23,"Nanjing, China",1,86.58,106.04,No
ALM000815,60,Female,2019,Master,Education,Inactive,Yes,Yes,A+,$50K-$100K,2,24.9,"Jacksonville, USA",18,7631.72,185275.66,Yes
ALM000816,22,Male,2012,Master,Liberal Arts,Lost Contact,Yes,Yes,B+,$50K-$100K,1,11.51,"Dallas, USA",0,0.0,0.0,No
ALM000817,49,Female,2008,Bachelor,Liberal Arts,Inactive,Yes,Yes,C,$100K-$150K,2,37.93,"Madurai, India",21,406.55,11890.69,Yes
ALM000818,58,Female,2023,Bachelor,Law,Active,No,Yes,B,$50K-$100K,0,44.41,"Raleigh, USA",0,0.0,0.0,No
ALM000819,46,Female,2022,Master,Business,Active,Yes,Yes,B,<$50K,3,35.31,"Brisbane, Australia",0,0.0,0.0,Yes
ALM000820,60,Female,2008,Bachelor,Computer Science,Inactive,Yes,Yes,C+,$50K-$100K,1,36.59,"Ottawa, Canada",6,311.66,1754.4,Yes
ALM000821,37,Male,2014,Master,Sciences,Active,Yes,No,C+,<$50K,0,36.33,"Dublin, Ireland",0,0.0,0.0,No
ALM000822,66,Male,2023,Master,Education,Lost Contact,Yes,No,B+,<$50K,2,28.45,"Beijing, China",14,1711.29,29827.3,Yes
ALM000823,79,Female,2021,Bachelor,Business,Inactive,Yes,No,D,$150K-$250K,0,42.07,"Beijing, China",23,66.7,1433.78,Yes
ALM000824,39,Male,1972,PhD,Medicine,Inactive,Yes,No,C,<$50K,1,58.41,"Nagpur, India",0,0.0,0.0,No
ALM000825,38,Male,2015,Bachelor,Liberal Arts,Inactive,Yes,No,C,<$50K,1,16.94,"Madurai, India",0,0.0,0.0,No
ALM000826,66,Male,2024,Bachelor,Business,Active,Yes,Yes,D,$150K-$250K,5,26.42,"Frankfurt, Germany",24,88.89,2597.84,Yes
ALM000827,68,Female,1990,Bachelor,Business,Inactive,No,Yes,A,$250K-$500K,1,3.54,"Jacksonville, USA",0,0.0,0.0,No
ALM000828,37,Male,2013,PhD,Liberal Arts,Active,No,Yes,C+,$50K-$100K,3,30.98,"Yokohama, Japan",0,0.0,0.0,Yes
ALM000829,38,Female,2017,Professional,Liberal Arts,Lost Contact,Yes,Yes,A,$150K-$250K,6,9.01,"Los Angeles, USA",0,0.0,0.0,No
ALM000830,40,Male,1983,Bachelor,Medicine,Inactive,Yes,Yes,A,<$50K,0,36.69,"Hamilton, Canada",15,11865.16,152662.38,Yes
ALM000831,24,Male,1996,Bachelor,Sciences,Inactive,Yes,Yes,C,$100K-$150K,3,57.54,"Los Angeles, USA",0,0.0,0.0,No
ALM000832,31,Female,2005,Bachelor,Computer Science,Lost Contact,Yes,No,C,$100K-$150K,2,14.57,"Indianapolis, USA",0,0.0,0.0,No
ALM000833,29,Male,2016,Bachelor,Sciences,Inactive,Yes,Yes,A,$50K-$100K,1,32.15,"Nottingham, UK",14,2942.18,50185.64,Yes
ALM000834,33,Female,1978,Bachelor,Business,Inactive,Yes,No,D,$150K-$250K,0,48.29,"Montreal, Canada",6,31.16,238.74,Yes
ALM000835,44,Male,1998,Master,Engineering,Inactive,Yes,No,B,<$50K,0,9.31,"Nagercoil, India",3,399.91,1052.08,No
ALM000836,48,Male,2011,Master,Business,Inactive,Yes,No,C,$50K-$100K,0,19.55,"Kumbakonam, India",0,0.0,0.0,No
ALM000837,68,Male,1985,Master,Engineering,Inactive,Yes,Yes,C,$100K-$150K,2,36.45,"Minneapolis, USA",0,0.0,0.0,No
ALM000838,30,Female,2020,Bachelor,Business,Inactive,Yes,Yes,C,$150K-$250K,1,3.72,"Shenzhen, China",0,0.0,0.0,Yes
ALM000839,59,Female,1978,Bachelor,Sciences,Active,Yes,No,C+,<$50K,2,7.46,"Hamilton, Canada",0,0.0,0.0,No
ALM000840,41,Female,1981,Master,Liberal Arts,Inactive,Yes,Yes,A,$100K-$150K,3,24.28,"Minneapolis, USA",10,11582.6,157773.03,Yes
ALM000841,44,Male,1999,Master,Sciences,Inactive,Yes,Yes,A,$50K-$100K,2,37.44,"Sydney, Australia",0,0.0,0.0,No
ALM000842,55,Female,1975,Bachelor,Business,Active,Yes,No,B+,$50K-$100K,2,28.55,"Washington DC, USA",0,0.0,0.0,No
ALM000843,28,Female,2017,Bachelor,Engineering,Lost Contact,Yes,Yes,Unknown,$50K-$100K,1,6.28,"Incheon, South Korea",0,0.0,0.0,No
ALM000844,50,Female,2017,Master,Engineering,Lost Contact,No,Yes,B+,>$500K,3,28.73,"Philadelphia, USA",5,507.25,2282.83,Yes
ALM000845,47,Female,1977,Bachelor,Liberal Arts,Inactive,No,Yes,B+,<$50K,2,22.62,"Detroit, USA",0,0.0,0.0,No
ALM000846,52,Female,2023,Master,Engineering,Lost Contact,Yes,Yes,Unknown,$150K-$250K,1,30.06,"Kyoto, Japan",0,0.0,0.0,No
ALM000847,49,Male,1988,Bachelor,Business,Lost Contact,Yes,Yes,A+,$50K-$100K,0,18.01,"Atlanta, USA",0,0.0,0.0,Yes
ALM000848,81,Female,1998,Bachelor,Engineering,Lost Contact,Yes,Yes,C,$100K-$150K,2,24.84,"Jacksonville, USA",20,93.38,1738.01,Yes
ALM000849,35,Male,1982,Master,Sciences,Active,Yes,Yes,D,>$500K,2,32.4,"Columbus, USA",9,78.92,841.11,Yes
ALM000850,37,Female,1982,Bachelor,Liberal Arts,Active,Yes,No,C,$50K-$100K,0,7.99,"Vellore, India",0,0.0,0.0,No
ALM000851,35,Male,2006,Bachelor,Business,Inactive,Yes,Yes,Unknown,$150K-$250K,2,16.35,"Houston, USA",23,130.33,2434.22,Yes
ALM000852,36,Male,1999,Bachelor,Engineering,Inactive,Yes,Yes,B,<$50K,2,23.26,"San Diego, USA",0,0.0,0.0,Yes
ALM000853,35,Male,1981,Master,Engineering,Lost Contact,Yes,Yes,A,$100K-$150K,0,23.1,"Raleigh, USA",2,8783.42,19566.39,Yes
ALM000854,62,Male,2023,Master,Business,Inactive,Yes,No,B,$50K-$100K,3,10.48,"Boston, USA",5,359.17,1704.62,Yes
ALM000855,66,Male,1976,Bachelor,Education,Inactive,Yes,Yes,A,$100K-$150K,2,50.62,"Vellore, India",7,7458.9,47504.11,Yes
ALM000856,36,Female,1991,Master,Business,Active,Yes,Yes,C+,<$50K,5,10.17,"Frankfurt, Germany",2,317.3,618.8,Yes
ALM000857,32,Female,1980,Bachelor,Engineering,Active,Yes,Yes,Unknown,$50K-$100K,1,28.85,"Sharjah, UAE",0,0.0,0.0,No
ALM000858,52,Female,2002,Bachelor,Business,Inactive,Yes,Yes,C+,$50K-$100K,0,13.65,"Chicago, USA",0,0.0,0.0,Yes
ALM000859,36,Female,2017,Bachelor,Sciences,Lost Contact,No,Yes,B,$150K-$250K,0,54.46,"Abu Dhabi, UAE",0,0.0,0.0,Yes
ALM000860,54,Male,2003,Master,Medicine,Active,Yes,No,D,$50K-$100K,1,61.77,"Tiruppur, India",4,148.41,680.3,Yes
ALM000861,48,Female,1987,Bachelor,Engineering,Inactive,Yes,Yes,C+,$50K-$100K,6,50.87,"Tirunelveli, India",0,0.0,0.0,No
ALM000862,22,Male,1973,Bachelor,Sciences,Inactive,Yes,Yes,Unknown,$50K-$100K,3,27.91,"Vellore, India",2,139.91,393.14,Yes
ALM000863,68,Female,2013,Bachelor,Business,Active,Yes,Yes,Unknown,$50K-$100K,4,18.83,"Chicago, USA",0,0.0,0.0,No
ALM000864,71,Male,1988,Bachelor,Computer Science,Inactive,Yes,No,Unknown,$50K-$100K,1,27.79,"Los Angeles, USA",0,0.0,0.0,Yes
ALM000865,35,Male,1980,PhD,Business,Inactive,Yes,Yes,C,<$50K,1,55.5,"Las Vegas, USA",7,303.94,2682.28,Yes
ALM000866,39,Male,2023,Bachelor,Engineering,Inactive,Yes,Yes,C+,>$500K,4,18.99,"Seattle, USA",9,475.3,3521.77,Yes
ALM000867,49,Male,2011,Bachelor,Sciences,Inactive,No,Yes,B,$150K-$250K,3,48.66,"Atlanta, USA",0,0.0,0.0,No
ALM000868,50,Male,2009,Bachelor,Computer Science,Active,Yes,Yes,Unknown,>$500K,0,14.3,"Phoenix, USA",13,160.14,3007.89,Yes
ALM000869,54,Male,2013,Bachelor,Medicine,Inactive,Yes,Yes,C+,$100K-$150K,2,27.96,"Detroit, USA",3,478.35,1659.56,Yes
ALM000870,75,Female,1978,Master,Liberal Arts,Active,Yes,No,Unknown,$150K-$250K,2,13.81,"Bangalore, India",0,0.0,0.0,No
ALM000871,42,Female,2004,Bachelor,Engineering,Active,Yes,No,D,$50K-$100K,0,25.47,"Atlanta, USA",17,167.29,3193.68,No
ALM000872,33,Male,2007,Bachelor,Business,Inactive,No,Yes,B,$50K-$100K,2,25.97,"Minneapolis, USA",23,182.46,5890.13,Yes
ALM000873,24,Male,2011,Master,Computer Science,Active,Yes,No,D,>$500K,4,17.7,"Dindigul, India",4,176.12,719.64,Yes
ALM000874,34,Female,2003,Bachelor,Business,Inactive,Yes,Yes,C+,<$50K,3,7.52,"Chennai, India",0,0.0,0.0,Yes
ALM000875,44,Male,2019,Master,Sciences,Inactive,Yes,Yes,C,$50K-$100K,0,32.78,"Chicago, USA",0,0.0,0.0,No
ALM000876,71,Female,1980,Master,Engineering,Inactive,Yes,Yes,C+,$100K-$150K,2,23.85,"Minneapolis, USA",0,0.0,0.0,No
ALM000877,37,Male,2010,Bachelor,Engineering,Lost Contact,Yes,Yes,Unknown,$50K-$100K,3,32.32,"Xi'an, China",0,0.0,0.0,Yes
ALM000878,48,Female,1988,Bachelor,Sciences,Active,Yes,Yes,B,$50K-$100K,3,45.17,"Yokohama, Japan",19,1385.9,24112.87,Yes
ALM000879,44,Female,1995,Bachelor,Business,Active,Yes,Yes,A,$250K-$500K,3,33.01,"Jacksonville, USA",0,0.0,0.0,Yes
ALM000880,62,Female,2012,Master,Business,Inactive,Yes,Yes,D,$50K-$100K,3,10.3,"Washington DC, USA",20,53.35,1157.17,Yes
ALM000881,82,Female,2011,Master,Liberal Arts,Inactive,Yes,Yes,C,$100K-$150K,3,27.82,"Mysore, India",18,63.35,1334.46,Yes
ALM000882,37,Male,2006,Bachelor,Engineering,Lost Contact,Yes,Yes,B+,$100K-$150K,5,46.36,"Xi'an, China",0,0.0,0.0,No
ALM000883,37,Male,1972,Bachelor,Computer Science,Active,Yes,No,C+,<$50K,2,28.69,"Galway, Ireland",0,0.0,0.0,No
ALM000884,60,Female,1989,Master,Engineering,Inactive,Yes,Yes,C,<$50K,2,63.2,"Dublin, Ireland",0,0.0,0.0,No
ALM000885,55,Female,1980,Bachelor,Sciences,Active,Yes,Yes,B,$100K-$150K,1,39.36,"Chennai, India",24,677.58,12732.95,Yes
ALM000886,72,Male,2019,Bachelor,Business,Inactive,Yes,Yes,D,$250K-$500K,1,48.2,"Chennai, India",0,0.0,0.0,No
ALM000887,53,Female,1973,Bachelor,Business,Active,Yes,No,Unknown,$100K-$150K,2,31.84,"Portland, USA",2,192.73,447.81,Yes
ALM000888,39,Male,2023,Master,Computer Science,Active,Yes,Yes,D,<$50K,4,38.23,"Washington DC, USA",0,0.0,0.0,No
ALM000889,53,Male,1989,Bachelor,Liberal Arts,Active,Yes,Yes,C+,$50K-$100K,1,32.06,"Karur, India",0,0.0,0.0,No
ALM000890,61,Female,2021,Bachelor,Engineering,Inactive,Yes,No,C+,$100K-$150K,4,11.44,"San Antonio, USA",20,378.14,7844.83,Yes
ALM000891,57,Male,1996,Master,Engineering,Lost Contact,No,Yes,C+,$100K-$150K,4,64.91,"Hyderabad, India",12,180.98,1767.06,No
ALM000892,52,Female,2024,Bachelor,Education,Active,Yes,No,C+,$50K-$100K,3,41.81,"Guangzhou, China",22,40.29,1098.9,Yes
ALM000893,61,Male,2021,Bachelor,Business,Active,Yes,Yes,A,<$50K,4,19.08,"Bangalore, India",0,0.0,0.0,No
ALM000894,62,Male,2021,Master,Business,Lost Contact,Yes,Yes,C,$150K-$250K,3,37.7,"Stuttgart, Germany",19,180.71,3280.93,Yes
ALM000895,65,Female,2017,Bachelor,Engineering,Inactive,Yes,Yes,Unknown,$50K-$100K,2,18.54,"Portland, USA",7,60.43,379.45,Yes
ALM000896,54,Female,1995,Master,Medicine,Active,Yes,Yes,C+,>$500K,0,16.24,"Delhi, India",18,159.42,3374.25,Yes
ALM000897,42,Male,2020,Bachelor,Engineering,Inactive,Yes,Yes,A,<$50K,2,3.35,"Hamilton, Canada",22,10246.37,249794.94,Yes
ALM000898,47,Male,1987,Bachelor,Business,Inactive,Yes,No,B,<$50K,3,12.61,"Busan, South Korea",10,1668.27,20442.11,Yes
ALM000899,63,Male,1980,Bachelor,Business,Lost Contact,Yes,Yes,B+,$100K-$150K,0,21.67,"Phoenix, USA",18,1780.29,34226.32,No
ALM000900,32,Male,2016,Master,Computer Science,Active,Yes,Yes,Unknown,$50K-$100K,3,41.75,"Incheon, South Korea",3,149.78,528.08,Yes
ALM000901,50,Female,2021,Master,Business,Lost Contact,Yes,No,B+,>$500K,2,14.71,"Indianapolis, USA",0,0.0,0.0,No
ALM000902,39,Female,2020,Bachelor,Liberal Arts,Active,Yes,Yes,A,$50K-$100K,2,39.53,"Rotterdam, Netherlands",0,0.0,0.0,No
ALM000903,45,Male,1981,Bachelor,Business,Inactive,Yes,Yes,C+,$100K-$150K,2,22.19,"Miami, USA",0,0.0,0.0,No
ALM000904,64,Male,1981,Bachelor,Business,Inactive,Yes,Yes,A,$50K-$100K,1,26.75,"Houston, USA",0,0.0,0.0,No
ALM000905,47,Female,1982,PhD,Law,Inactive,No,No,C,<$50K,2,7.33,"San Diego, USA",0,0.0,0.0,No
ALM000906,45,Female,2010,PhD,Computer Science,Active,Yes,Yes,D,$100K-$150K,1,52.09,"Portland, USA",0,0.0,0.0,Yes
ALM000907,24,Female,2018,Bachelor,Engineering,Lost Contact,Yes,Yes,B,$150K-$250K,3,18.78,"Denver, USA",20,802.67,17041.81,Yes
ALM000908,56,Female,1978,Bachelor,Liberal Arts,Inactive,Yes,Yes,Unknown,$150K-$250K,0,9.7,"San Diego, USA",0,0.0,0.0,No
ALM000909,54,Male,1994,Bachelor,Computer Science,Active,Yes,Yes,C,$50K-$100K,3,16.57,"San Jose, USA",11,497.42,5974.43,Yes
ALM000910,77,Female,1984,PhD,Liberal Arts,Inactive,Yes,Yes,B+,>$500K,3,2.99,"Washington DC, USA",0,0.0,0.0,Yes
ALM000911,40,Female,1993,Bachelor,Business,Active,Yes,No,C,$150K-$250K,2,51.44,"Las Vegas, USA",19,633.56,12858.63,Yes
ALM000912,48,Female,2020,Bachelor,Engineering,Active,Yes,Yes,A,$50K-$100K,2,43.64,"Phoenix, USA",0,0.0,0.0,Yes
ALM000913,48,Male,2023,Bachelor,Engineering,Active,Yes,Yes,B,<$50K,2,52.24,"Thoothukudi, India",24,440.02,11862.74,No
ALM000914,68,Male,2024,Bachelor,Business,Inactive,Yes,Yes,A+,$50K-$100K,5,37.77,"Quebec City, Canada",0,0.0,0.0,Yes
ALM000915,43,Male,2006,Bachelor,Liberal Arts,Active,Yes,Yes,C+,$150K-$250K,1,5.54,"Las Vegas, USA",17,68.01,1231.84,Yes
ALM000916,49,Female,1987,Bachelor,Education,Lost Contact,Yes,No,D,$150K-$250K,1,30.04,"Cork, Ireland",0,0.0,0.0,No
ALM000917,54,Male,2015,Bachelor,Computer Science,Inactive,Yes,No,C,$100K-$150K,1,59.58,"Minneapolis, USA",7,276.3,2066.6,Yes
ALM000918,47,Male,1975,Bachelor,Engineering,Lost Contact,Yes,Yes,B+,$50K-$100K,2,22.45,"Indianapolis, USA",6,1533.2,9716.72,No
ALM000919,38,Female,1973,Bachelor,Sciences,Inactive,Yes,Yes,B+,$50K-$100K,3,18.44,"Denver, USA",5,1449.13,9716.02,No
ALM000920,47,Male,1979,Bachelor,Computer Science,Active,Yes,Yes,C,$50K-$100K,0,30.26,"Vancouver, Canada",0,0.0,0.0,No
ALM000921,61,Male,1990,Master,Business,Active,Yes,Yes,C,$50K-$100K,3,50.01,"Nanjing, China",22,135.38,3435.81,No
ALM000922,29,Male,2020,Master,Business,Active,Yes,Yes,B+,$100K-$150K,2,56.8,"Vellore, India",0,0.0,0.0,Yes
ALM000923,46,Male,1990,Master,Liberal Arts,Inactive,Yes,No,C,<$50K,2,25.8,"Canberra, Australia",7,404.2,3805.8,Yes
ALM000924,34,Male,2021,Bachelor,Liberal Arts,Inactive,Yes,Yes,C,<$50K,1,29.11,"Melbourne, Australia",7,218.63,1649.6,Yes
ALM000925,62,Female,1989,Master,Business,Active,Yes,Yes,C,<$50K,2,54.43,"Dubai, UAE",6,39.32,180.89,Yes
ALM000926,22,Female,1991,Bachelor,Business,Lost Contact,Yes,No,B,$100K-$150K,2,54.73,"Los Angeles, USA",6,223.1,1123.24,Yes
ALM000927,36,Male,1986,Bachelor,Liberal Arts,Inactive,Yes,Yes,D,$150K-$250K,0,29.31,"Bangalore, India",0,0.0,0.0,No
ALM000928,50,Male,2003,Bachelor,Liberal Arts,Inactive,Yes,No,B,$50K-$100K,1,36.82,"Jacksonville, USA",0,0.0,0.0,No
ALM000929,68,Female,1975,Bachelor,Liberal Arts,Active,Yes,No,C,$50K-$100K,1,72.83,"Kumbakonam, India",23,50.33,1267.21,No
ALM000930,44,Male,1994,Bachelor,Computer Science,Active,Yes,No,C,<$50K,4,27.58,"Cork, Ireland",0,0.0,0.0,No
ALM000931,36,Male,1985,Bachelor,Engineering,Inactive,Yes,Yes,C,<$50K,4,8.97,"Boston, USA",0,0.0,0.0,Yes
ALM000932,73,Female,1996,Bachelor,Business,Inactive,Yes,Yes,B,$150K-$250K,3,24.07,"Denver, USA",0,0.0,0.0,No
ALM000933,23,Male,2014,Bachelor,Sciences,Inactive,Yes,Yes,C+,<$50K,0,27.32,"Tirunelveli, India",0,0.0,0.0,No
ALM000934,22,Male,1995,Master,Sciences,Lost Contact,Yes,Yes,C+,$150K-$250K,1,42.54,"Yokohama, Japan",20,206.71,4545.05,Yes
ALM000935,51,Male,1998,Bachelor,Medicine,Active,Yes,No,B+,$150K-$250K,2,33.25,"Minneapolis, USA",0,0.0,0.0,No
ALM000936,37,Female,2003,Master,Liberal Arts,Active,No,Yes,A+,$150K-$250K,3,24.28,"Hyderabad, India",0,0.0,0.0,Yes
ALM000937,29,Male,2016,Bachelor,Liberal Arts,Inactive,Yes,Yes,A,$100K-$150K,0,36.0,"Raleigh, USA",0,0.0,0.0,No
ALM000938,55,Male,1988,Bachelor,Sciences,Inactive,Yes,Yes,A+,<$50K,0,41.95,"Victoria, Canada",21,9935.71,210698.61,Yes
ALM000939,48,Male,1988,PhD,Engineering,Inactive,Yes,Yes,B,$50K-$100K,0,63.83,"Austin, USA",5,1714.4,10321.84,Yes
ALM000940,36,Female,2008,Bachelor,Sciences,Lost Contact,No,Yes,B,<$50K,2,55.21,"Nashville, USA",0,0.0,0.0,No
ALM000941,25,Male,2003,Master,Business,Inactive,Yes,No,D,$50K-$100K,3,16.39,"Quebec City, Canada",1,167.28,174.65,No
ALM000942,58,Male,1997,Bachelor,Business,Inactive,Yes,No,B+,$100K-$150K,1,28.17,"Visakhapatnam, India",0,0.0,0.0,No
ALM000943,54,Female,2019,Bachelor,Engineering,Inactive,Yes,Yes,B+,$100K-$150K,1,36.68,"Lyon, France",23,290.09,7296.49,Yes
ALM000944,43,Female,2020,Bachelor,Computer Science,Active,Yes,Yes,C,$50K-$100K,2,39.38,"Seattle, USA",0,0.0,0.0,No
ALM000945,72,Male,1985,Master,Law,Lost Contact,No,No,C+,$50K-$100K,3,23.02,"San Jose, USA",23,292.66,7445.54,No
ALM000946,28,Male,2014,Bachelor,Engineering,Inactive,Yes,No,Unknown,$50K-$100K,5,25.57,"Chandigarh, India",10,192.18,1911.69,Yes
ALM000947,22,Female,1983,Bachelor,Liberal Arts,Inactive,Yes,Yes,C,>$500K,3,17.05,"Kolkata, India",9,107.86,1239.05,No
ALM000948,34,Female,2022,Master,Education,Inactive,Yes,Yes,B,$250K-$500K,3,14.42,"Birmingham, UK",0,0.0,0.0,No
ALM000949,44,Male,2004,Bachelor,Liberal Arts,Active,Yes,No,C,$100K-$150K,4,36.81,"Thoothukudi, India",0,0.0,0.0,No
ALM000950,48,Male,1974,PhD,Computer Science,Active,Yes,Yes,B+,$150K-$250K,2,2.89,"Osaka, Japan",2,1940.34,3888.5,Yes
ALM000951,41,Male,2005,Bachelor,Engineering,Active,Yes,No,C,$100K-$150K,1,49.63,"Glasgow, UK",0,0.0,0.0,No
ALM000952,50,Male,1989,Master,Business,Inactive,Yes,No,A+,$150K-$250K,2,35.1,"Sheffield, UK",23,7007.64,150701.43,Yes
ALM000953,26,Female,2001,Bachelor,Business,Active,Yes,No,B+,$250K-$500K,2,18.47,"Shenzhen, China",0,0.0,0.0,No
ALM000954,66,Male,1995,Bachelor,Education,Inactive,No,Yes,A,$250K-$500K,0,15.42,"Miami, USA",0,0.0,0.0,No
ALM000955,43,Female,2010,Master,Computer Science,Active,Yes,Yes,C+,$100K-$150K,2,22.27,"San Diego, USA",0,0.0,0.0,Yes
ALM000956,61,Female,1982,Bachelor,Medicine,Inactive,Yes,Yes,C+,$250K-$500K,3,17.88,"Toronto, Canada",0,0.0,0.0,No
ALM000957,50,Male,1982,Bachelor,Business,Lost Contact,Yes,No,B,$50K-$100K,1,13.54,"Edinburgh, UK",0,0.0,0.0,No
ALM000958,51,Male,2012,Professional,Sciences,Active,Yes,No,Unknown,$50K-$100K,2,4.7,"Chandigarh, India",0,0.0,0.0,Yes
ALM000959,53,Female,1995,Bachelor,Sciences,Active,No,Yes,B,$50K-$100K,3,42.64,"Jacksonville, USA",18,1614.01,27316.15,Yes
ALM000960,51,Male,2003,Master,Liberal Arts,Inactive,Yes,Yes,C+,$50K-$100K,1,19.96,"Boston, USA",23,429.44,11753.92,Yes
ALM000961,54,Female,2007,Master,Medicine,Inactive,Yes,Yes,C+,$50K-$100K,1,49.11,"Singapore, Singapore",17,61.66,1347.43,Yes
ALM000962,64,Female,1998,Master,Engineering,Inactive,Yes,Yes,D,<$50K,1,27.11,"Jacksonville, USA",0,0.0,0.0,Yes
ALM000963,47,Male,2022,PhD,Engineering,Inactive,Yes,Yes,B,$50K-$100K,2,30.68,"Charlotte, USA",0,0.0,0.0,No
ALM000964,55,Male,2013,Bachelor,Business,Lost Contact,Yes,No,Unknown,$100K-$150K,1,25.74,"Thoothukudi, India",0,0.0,0.0,No
ALM000965,43,Male,1979,Master,Engineering,Lost Contact,Yes,Yes,D,$250K-$500K,2,42.45,"Buenos Aires, Argentina",7,49.68,394.38,Yes
ALM000966,66,Female,1984,Bachelor,Engineering,Inactive,Yes,Yes,A,$100K-$150K,2,17.32,"Vancouver, Canada",0,0.0,0.0,No
ALM000967,34,Female,1973,Master,Business,Inactive,Yes,Yes,D,$150K-$250K,1,31.0,"Boston, USA",0,0.0,0.0,No
ALM000968,72,Female,1975,Bachelor,Engineering,Active,Yes,Yes,B+,$100K-$150K,5,37.73,"Visakhapatnam, India",6,1462.14,8200.46,No
ALM000969,44,Female,1996,Master,Computer Science,Active,Yes,No,A,$50K-$100K,3,49.24,"Sheffield, UK",12,7706.81,82356.64,Yes
ALM000970,23,Male,2023,PhD,Liberal Arts,Active,Yes,No,B+,$50K-$100K,5,26.69,"Charlotte, USA",23,1705.57,47429.72,No
ALM000971,46,Female,2011,Bachelor,Business,Active,Yes,Yes,A,$50K-$100K,0,54.35,"Cuddalore, India",12,9153.4,129674.05,Yes
ALM000972,34,Female,1988,Bachelor,Business,Inactive,Yes,Yes,C,$150K-$250K,3,11.81,"Nashville, USA",0,0.0,0.0,No
ALM000973,57,Female,2008,Master,Liberal Arts,Lost Contact,Yes,Yes,C+,<$50K,0,32.52,"Nashville, USA",5,493.96,3040.95,Yes
ALM000974,35,Male,1991,Bachelor,Business,Lost Contact,Yes,Yes,C+,<$50K,2,12.22,"Liverpool, UK",11,397.13,4911.03,Yes
ALM000975,38,Female,2009,Bachelor,Engineering,Inactive,Yes,No,C+,$150K-$250K,1,30.94,"Singapore, Singapore",13,389.59,5331.21,Yes
ALM000976,22,Female,1986,Bachelor,Sciences,Inactive,No,Yes,C+,$100K-$150K,0,55.62,"Basel, Switzerland",0,0.0,0.0,No
ALM000977,38,Female,2010,Bachelor,Business,Inactive,Yes,No,Unknown,$100K-$150K,0,73.74,"Basel, Switzerland",13,105.41,1398.44,Yes
ALM000978,22,Female,1993,Bachelor,Business,Lost Contact,No,No,C,$150K-$250K,0,18.08,"Sharjah, UAE",0,0.0,0.0,No
ALM000979,22,Female,1999,Bachelor,Business,Inactive,Yes,Yes,C+,$50K-$100K,3,4.14,"Leeds, UK",6,270.37,1853.2,Yes
ALM000980,56,Female,1980,Bachelor,Business,Active,Yes,Yes,B,$150K-$250K,0,55.79,"Charlotte, USA",12,367.8,4863.1,No
ALM000981,56,Female,1975,Bachelor,Computer Science,Inactive,Yes,Yes,C+,$100K-$150K,4,32.41,"Jacksonville, USA",19,395.9,10327.33,Yes
ALM000982,51,Female,1981,Bachelor,Business,Inactive,Yes,No,Unknown,<$50K,0,23.01,"Liverpool, UK",0,0.0,0.0,No
ALM000983,30,Male,1999,Bachelor,Computer Science,Inactive,No,Yes,A+,$100K-$150K,5,39.28,"Vellore, India",19,2031.86,43097.76,No
ALM000984,44,Male,2023,Bachelor,Business,Inactive,Yes,No,B+,$50K-$100K,2,35.56,"Shenzhen, China",0,0.0,0.0,No
ALM000985,44,Male,2015,Bachelor,Computer Science,Inactive,Yes,No,B,$50K-$100K,2,29.31,"San Antonio, USA",17,382.52,7641.78,Yes
ALM000986,27,Female,1997,Bachelor,Law,Active,Yes,Yes,D,$250K-$500K,2,36.18,"Seattle, USA",0,0.0,0.0,No
ALM000987,67,Female,2022,PhD,Engineering,Active,Yes,Yes,Unknown,$150K-$250K,0,24.8,"Philadelphia, USA",0,0.0,0.0,No
ALM000988,58,Female,2004,Bachelor,Engineering,Active,Yes,Yes,A,<$50K,2,36.53,"Austin, USA",0,0.0,0.0,No
ALM000989,41,Male,1984,Bachelor,Engineering,Active,Yes,No,B+,$150K-$250K,1,33.72,"Miami, USA",9,1863.19,18615.45,Yes
